domain,ransomwareGroup,timestamp,lockbitURL,domainCountry,domainDescription
presco.com,lockbit3,30/12/2022,,,"Founded in 1942, Presco is a company that manufactures safety marking products and engineered films such as barricade tapes, marking flags, marking whiskers, and roll flagging. They are based in Sherman, Texas."
portodelisboa.pt,lockbit3,29/12/2022,,PT,"Apl Administrao Do Porto De Lisboa SA is a company that operates in the Transportation/Trucking/Railroad industry.After successful work with the Portuguese Port Authority. In our hands are. All financial reports, audits, budgets. Contracts, infor..."
aristopharma.com,lockbit3,24/12/2022,,,"1 part of:750GB, Personal folders of key employees, all infrastructure\personal data\accounting, etc.Md. Azharul Islam_6581 36gb - Senior Executive,Production at Aristopharma Ltd. Md. Rubel_10790 4gb - Executive, Production at Aristopharma Ltd..."
excentiahumanservices.org,lockbit3,23/12/2022,,,Revenue 14kkExcentia Human Services is a nonprofit organization in Lancaster County that provides services for people with developmental needs and autism throughout the lifespan. These services can begin at birth with therapeutic and educati...
bavelloni.com,lockbit3,23/12/2022,,,"Bavelloni SpA provides glass processing technology and services for the architectural, furniture and domestic appliance and solar industries.We encrypted the network of this company. We also stole about 200GB of the date. Financial information. Sal..."
thedonovancompany.com,lockbit3,22/12/2022,,,"A small boutique CPA firm located in Irvine California. We provide tax and accounting services to individuals and their businesses. Hands on assistance with tax planning, tax compliance and various other matters. We believe getting to know our client..."
maxionwheels.com,lockbit3,22/12/2022,,,"Founded in 1908 and headquartered in Novi, Michigan, MAXION Wheels wheel manufacturer for passenger cars, light trucks, buses, commercial trucks, and trailers."
teknowsource.in,lockbit3,20/12/2022,,IN,We are an organization helping our valued customers run their commercial operations in India.
polyflor.co.nz,lockbit3,19/12/2022,,NZ,"POLYFLORAt Polyflor we believe that the products we choose can help us design for a better environment, both inside and out. Our collection of vinyl flooring, which is suitable for a variety of commercial and residential applications, makes a big..."
catalyst-group.co.nz,lockbit3,19/12/2022,,NZ,"We are a kiwi-owned, responsive and agile, multi-disciplinary design and construct firm offering a seamless end-to-end service or a tailored single service solution to suit your needs.Our business is built on strong client partnerships with local..."
stmc.edu.hk,lockbit3,19/12/2022,,,Sha Tin Methodist College
Monte Cristalina S.A.,lockbit3,19/12/2022,,,Monte Cristalina SA is a holding company headquartered in Sao Paulo.A Monte Cristalina é a controladora da Igarapava Participações S.A.
jka.co.uk,lockbit3,19/12/2022,,UK,Jackson Kent Associates started trading in July 1997 and since then have built up a loyal customer base through mainly recommendation. We are a small company that offers personal service and a high level of expertise.
mayflowerdentalgroup.com,lockbit3,19/12/2022,,,"At Mayflower Dental Group, we provide comprehensive care to all of our patients. We strive to ensure our patients have a thorough understanding of their dental health, and treatment options available to them, to keep their smile healthy."
agriobtentions.com,lockbit3,19/12/2022,,,"Founded in 1983, Agri Obtentions, a subsidiary of INRAE, is an independent company specialised in creating and promoting varietal innovations.Agri Obtentions' values are sustainable agriculture and innovation.Agri Obtentions - a few key figures..."
womgroup.com,lockbit3,19/12/2022,,IN,WOM India has a large staff of design engineers who take pride in innovation and continuous ongoing development of its products.The engineering staff takes an active interest not only in the design but also in the manufacturing and assembly activit...
rgvfirm.com,lockbit3,19/12/2022,,,"Griffith Law Group is committed to the optimal resolution of all disputes in the most profitable, efficient and cost-effective way. When you contact our firm, we will work to develop a winning strategy tailored to your unique circumstances. This may..."
businesscentral.org.nz,lockbit3,19/12/2022,,NZ,"We’re an organisation focused exclusively on businesses. Whether you’re looking for comprehensive employment advice and support, learning and development to help your business and people grow, help to find skilled staff, business mentors, succession..."
mercuryit.co.nz,lockbit3,19/12/2022,,NZ,"IT is a company that provides services in its field to many companies in New Zealand and Australia. Unfortunately, this company could not protect itself and its customers. As a result of our attack, more than 500 TB of customer data was encrypted..."
senateshj.com,lockbit3,19/12/2022,,,"SenateSHJ helps include government, healthcare, journalism, media, marketing, business consulting, digital and social strategy management,as well as communication consulting. They help organizations solve their reputation, change, and engagement pr..."
accuro.co.nz,lockbit3,19/12/2022,,NZ,"Accuro is a New Zealand-owned, not for profit insurer. We put our 30,000 members before financial gain. When you combine our quality products with fast claims turnaround and our knowledgeable customer service team, it’s no wonder we are New Zeala..."
mcft.com,lockbit3,15/12/2022,,,
veolus.com,lockbit3,12/12/2022,,,
tdtu.edu.vn,lockbit3,12/12/2022,,VN,
sentecgroup.com,lockbit3,12/12/2022,,,
rkfoodland.com,lockbit3,12/12/2022,,,
luxeprint.com.tw,lockbit3,12/12/2022,,,
k-toko.com,lockbit3,12/12/2022,,,
jieh.vn,lockbit3,12/12/2022,,VN,
financierareyes.com.mx,lockbit3,12/12/2022,,MX,
dof.ca.gov,lockbit3,12/12/2022,,,
amazing-global.com,lockbit3,12/12/2022,,,
koda.com.tw,lockbit3,10/12/2022,,,
biotipo.com.br,lockbit3,10/12/2022,,BR,
oltax.com,lockbit3,10/12/2022,,,
rhotelja.com,lockbit3,09/12/2022,,,
hawanasalalah.com,lockbit3,09/12/2022,,,
g4s.com,lockbit3,06/12/2022,,,
amundson.co.nz,lockbit3,06/12/2022,,NZ,
myersontooth.com,lockbit3,06/12/2022,,,
prinovaglobal.com,lockbit3,05/12/2022,,,
littleswitzerland.com,lockbit3,05/12/2022,,,
sentenia.net,lockbit3,05/12/2022,,,
handrhealthcare.com,lockbit3,05/12/2022,,,
brunoy.fr,lockbit3,05/12/2022,,FR,
abilways.com,lockbit3,04/12/2022,,,
thorntontomasetti.com,lockbit3,02/12/2022,,,
st-group.com,lockbit3,02/12/2022,,,
smithsinterconnect.com,lockbit3,02/12/2022,,,
menziesaviation.com,lockbit3,02/12/2022,,,
hildinganders.com,lockbit3,02/12/2022,,,
ckfinc.com,lockbit3,02/12/2022,,,
adamjeeinsurance.com,lockbit3,02/12/2022,,,
8x8.com,lockbit3,02/12/2022,,,
colonialgeneral.com,lockbit3,29/11/2022,,,
bankseta.org.za,lockbit3,28/11/2022,,ZA,
ssp-worldwide.com,lockbit3,22/11/2022,,,
ryokikogyo.co.jp,lockbit3,22/11/2022,,JP,
westmount.org,lockbit3,20/11/2022,,,
norseman.ca,lockbit3,19/11/2022,,CA,
zagiel.pl,lockbit3,15/11/2022,,PL,
linkplus.com.hk,lockbit3,15/11/2022,,,
itis-technology.com,lockbit3,15/11/2022,,,
gulfcoastwindows.com,lockbit3,15/11/2022,,,
amend.com.br,lockbit3,15/11/2022,,BR,
scottindustrialsystems.com,lockbit3,14/11/2022,,,
amarillogeeks.webhop.org,lockbit3,11/11/2022,,,
thecondorgroup.com,lockbit3,09/11/2022,,,
chahousing.org,lockbit3,09/11/2022,,,
adnec.ae,lockbit3,09/11/2022,,AE,
stavbar.cz,lockbit3,09/11/2022,,CZ,
sinopecthc.com,lockbit3,09/11/2022,,,
oehc.corsica,lockbit3,09/11/2022,,,
carone.com.mx,lockbit3,09/11/2022,,MX,
shmcomputers.screenconnect.com,lockbit3,09/11/2022,,,
thaiho.com,lockbit3,08/11/2022,,,
crtl.com,lockbit3,08/11/2022,,,
richard-wolf.com,lockbit3,07/11/2022,,,
thenet.group,lockbit3,06/11/2022,,,
rockworthindia.com,lockbit3,06/11/2022,,,
optiprint.ca,lockbit3,06/11/2022,,CA,
everstrong.com,lockbit3,05/11/2022,,,
KEARNEYCO.COM,lockbit3,05/11/2022,,,
hettichbenelux.com,lockbit3,03/11/2022,,,
continental.com,lockbit3,03/11/2022,,,
tekniplex.be,lockbit3,03/11/2022,,BE,
fiscosaudepe.com.br,lockbit3,01/11/2022,,BR,
zurifurniture.com,lockbit3,31/10/2022,,,
will-b.jp,lockbit3,31/10/2022,,JP,
thalesgroup.com,lockbit3,31/10/2022,,,
sociedadbilbaina.com,lockbit3,31/10/2022,,,
seamlessglobalsolutions.com,lockbit3,31/10/2022,,,
santimuni.com,lockbit3,31/10/2022,,,
macrotel.com.ar,lockbit3,31/10/2022,,AR,
hoosierco.com,lockbit3,31/10/2022,,,
happmobi.com.br,lockbit3,31/10/2022,,BR,
gruposanford.com,lockbit3,31/10/2022,,,
exco.fr,lockbit3,31/10/2022,,FR,
coopavegra.fi.cr,lockbit3,31/10/2022,,,
close-upinternational.com.uy,lockbit3,31/10/2022,,,
cacula.com,lockbit3,31/10/2022,,,
bellettiascensori.it,lockbit3,30/10/2022,,IT,
aaanchorbolt.com,lockbit3,30/10/2022,,,
byp-global.com,lockbit3,30/10/2022,,,
saurer.com,lockbit3,30/10/2022,,,
railway.gov.tw,lockbit3,30/10/2022,,,
lincare.com,lockbit3,30/10/2022,,,
fvsra.org,lockbit3,29/10/2022,,,
greenstamp.co.jp,lockbit3,29/10/2022,,JP,
steelesolutions.com,lockbit3,27/10/2022,,,
tiffinmetal.com,lockbit3,27/10/2022,,,
sskb.com.au,lockbit3,25/10/2022,,AU,
pendragonplc.com,lockbit3,24/10/2022,,,
kingfisherinsurance.com,lockbit3,17/10/2022,,,
tokaisolidtire.com,lockbit3,16/10/2022,,,
oomiya.co.jp,lockbit3,16/10/2022,,JP,
kingteam.com.tw,lockbit3,16/10/2022,,,
groupesavoie.com,lockbit3,16/10/2022,,,
eureka-puzzle.eu,lockbit3,16/10/2022,,,
eeckman.eu,lockbit3,16/10/2022,,,
centurion.com.pl,lockbit3,15/10/2022,,PL,
castemark.tw,lockbit3,15/10/2022,,,
Quantumce.com,lockbit3,15/10/2022,,,
villajuris.be,lockbit3,15/10/2022,,BE,
tamhash.co.il,lockbit3,15/10/2022,,IL,
